"project","version","class","lignes_code","lignes_comm","nb_methodes","nb_interfaces","nb_sous_classes","nb_classes_abstract","jax_nb_methodes_abstraites","DJEA","NDJEA","ICU","ICNU","ICD","ICC","encapsulation_rate_methods","encapsulation_rate_fields","encapsulation_rate_total","dms_score","CohesionRate"
"Math-1","buggy","Min","172","15","7","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.3000","0.0203","0.0000"
"Math-1","buggy","NumberTransformer","39","3","1","1","0","0","1","0","1","1","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","DoublePoint","87","10","4","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.3333","0.0121","1.0000"
"Math-1","buggy","Subtract","33","3","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.0000","0.0000","0.0000"
"Math-1","buggy","PegasusSolverTest","37","4","2","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","Retry","30","2","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","MultivariateSummaryStatisticsTest","315","18","20","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.1818","0.1592","0.0000"
"Math-1","buggy","SchurTransformerTest","202","10","12","0","0","0","0","0","0","4","0","0","0","0.3333","1.0000","0.4667","0.0987","0.5000"
"Math-1","buggy","Well44497bTest","115","1","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-1","buggy","BinaryChromosome","97","10","3","0","1","1","0","0","1","3","0","0","0","0.6667","1.0000","0.6667","0.0742","0.0000"
"Math-1","buggy","EventHandler","220","11","4","1","0","0","4","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","AbstractFieldMatrix","1157","89","71","0","0","1","8","0","75","12","0","0","0","0.1642","1.0000","0.1765","0.0707","0.3220"
"Math-1","buggy","FieldVector3D","1186","94","67","0","0","0","0","0","5","8","0","0","0","0.0000","1.0000","0.0563","0.0680","0.9701"
"Math-1","buggy","OldTheoreticalValuesFunction","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0484","1.0000"
"Math-1","buggy","StatisticalReferenceDataset","366","31","18","0","0","1","1","1","0","6","0","0","0","0.0625","1.0000","0.4444","0.0213","1.0000"
"Math-1","buggy","NevilleInterpolatorTest","147","10","4","0","0","0","0","1","0","7","0","0","0","0.2500","1.0000","0.2500","0.1129","0.0000"
"Math-1","buggy","OpenMapEntry","","","","","","","","","","","","","","0.0000","1.0000","0.4000","0.0172","1.0000"
"Math-1","buggy","JacobiKey","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0048","1.0000"
"Math-1","buggy","TranslationTransform","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0419","0.6667"
"Math-1","buggy","ValueServer","458","46","23","0","0","0","0","8","16","10","0","0","0","0.2174","0.5385","0.3333","0.0201","1.0000"
"Math-1","buggy","HighamHall54IntegratorTest","367","12","19","0","1","0","0","0","36","16","0","0","0","1.0000","1.0000","1.0000","0.0981","0.0000"
"Math-1","buggy","Tablet","","","","","","","","","","","","","","0.0000","0.0000","0.0000","0.0097","0.0000"
"Math-1","buggy","FixedGenerationCount","72","7","2","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0048","1.0000"
"Math-1","buggy","RRQRSolverTest","202","16","9","0","0","0","0","0","0","4","0","0","0","0.1429","0.0000","0.0909","0.1297","0.5714"
"Math-1","buggy","TestUtilsTest","530","52","14","0","0","0","0","2","0","11","0","0","0","0.0000","1.0000","0.3636","0.2005","0.2143"
"Math-1","buggy","DummyLocalizable","58","8","3","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.4000","0.0000","1.0000"
"Math-1","buggy","BlockFieldMatrix","1593","126","49","0","1","0","0","0","50","13","0","0","0","0.0612","0.8571","0.1607","0.0986","1.0000"
"Math-1","buggy","SumOfSquares","160","15","7","0","1","0","0","0","2","5","0","0","0","0.0000","1.0000","0.3000","0.0138","1.0000"
"Math-1","buggy","StableRandomGeneratorTest","132","7","7","0","0","0","0","0","0","5","0","0","0","0.0000","1.0000","0.2222","0.0484","1.0000"
"Math-1","buggy","CycleCrossoverTest","149","8","8","0","0","0","0","0","0","4","0","0","0","0.0000","1.0000","0.0000","0.0593","0.0000"
"Math-1","buggy","GillIntegratorTest","244","4","14","0","0","0","0","0","33","18","0","0","0","0.0000","1.0000","0.5000","0.0945","0.0000"
"Math-1","buggy","ExampleUtils","104","4","6","0","1","0","0","0","0","15","0","0","0","0.0000","1.0000","0.0000","0.1220","0.0000"
"Math-1","buggy","BevingtonProblem","","","","","","","","","","","","","","0.0000","1.0000","0.4000","0.0839","1.0000"
"Math-1","buggy","StepNormalizerMode","70","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","BadStepInterpolator","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","PolynomialFitterTest","286","31","12","0","0","0","0","0","0","15","0","0","0","0.2500","1.0000","0.2500","0.1099","0.0000"
"Math-1","buggy","ChebyshevDistanceTest","42","2","2","0","0","0","0","0","0","2","0","0","0","0.0000","0.0000","0.0000","0.0387","1.0000"
"Math-1","buggy","GraggBulirschStoerIntegrator","950","94","11","0","1","0","0","0","6","10","0","0","0","0.3636","1.0000","0.7667","0.1340","0.8182"
"Math-1","buggy","EmbeddedRungeKuttaIntegrator","381","39","9","0","1","1","2","0","4","6","0","0","0","0.1111","1.0000","0.5556","0.0792","1.0000"
"Math-1","buggy","SimpsonIntegratorTest","122","11","3","0","0","0","0","0","0","8","0","0","0","0.0000","1.0000","0.0000","0.1892","0.0000"
"Math-1","buggy","Frequency","632","56","33","0","0","0","0","0","6","14","0","0","0","0.0000","1.0000","0.5000","0.0537","0.3750"
"Math-1","buggy","BaseMultivariateOptimizer","62","3","1","1","0","0","1","0","0","1","0","0","0","0.0000","1.0000","0.0000","0.0000","0.8333"
"Math-1","buggy","Event","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","0.6000"
"Math-1","buggy","Rint","34","3","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0129","0.0000"
"Math-1","buggy","RealVectorTestImpl","","","","","","","","","","","","","","0.0769","1.0000","0.2000","0.0099","0.3077"
"Math-1","buggy","DormandPrince853StepInterpolatorTest","153","1","5","0","0","0","0","1","14","18","0","0","0","0.0000","1.0000","0.0000","0.1942","0.0000"
"Math-1","buggy","MathArrays","1536","146","48","1","0","0","2","0","21","20","0","0","0","0.0000","1.0000","0.0000","0.0423","0.0909"
"Math-1","buggy","MaxTest","75","4","4","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.2000","0.0839","0.0000"
"Math-1","buggy","Display","","","","","","","","","","","","","","0.6667","1.0000","0.8000","0.0258","1.0000"
"Math-1","buggy","SymmLQTest","688","3","69","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.0000","0.0470","0.0000"
"Math-1","buggy","RandomData","265","15","13","1","0","0","13","0","19","5","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","CloseDistance","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0129","0.0000"
"Math-1","buggy","LocalException","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","AbstractScalarDifferentiableOptimizer","115","9","3","0","1","1","0","0","0","9","0","0","0","0.6667","1.0000","0.7500","0.0215","0.6667"
"Math-1","buggy","CorrelatedRandomVectorGenerator","185","14","4","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.5000","0.0169","1.0000"
"Math-1","buggy","NaturalRanking","475","57","13","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.4000","0.0804","0.4000"
"Math-1","buggy","Vector3DFormat","156","11","5","0","1","0","0","0","1","8","0","0","0","0.0000","1.0000","0.0000","0.0323","0.0000"
"Math-1","buggy","OrderedTuple","429","38","11","0","0","0","0","0","0","2","0","0","0","0.6364","1.0000","0.8182","0.0393","0.7273"
"Math-1","buggy","XorMerger","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0484","0.0000"
"Math-1","buggy","FrequencyTest","434","19","17","0","0","0","0","1","0","10","0","0","0","0.0000","1.0000","0.3200","0.2901","1.0000"
"Math-1","buggy","FirstOrderDifferentialEquations","69","4","2","1","0","0","2","0","2","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","badPercentile","","","","","","","","","","","","","","0.0000","1.0000","0.2500","0.0086","0.6667"
"Math-1","buggy","EulerStepInterpolator","100","7","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0274","0.0000"
"Math-1","buggy","LegendreHighPrecisionTest","59","4","2","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.3333","0.0581","1.0000"
"Math-1","buggy","PolynomialFunctionLagrangeForm","327","32","9","0","0","0","0","0","6","7","0","0","0","0.2222","1.0000","0.4615","0.0387","1.0000"
"Math-1","buggy","RecurrenceCoefficientsGenerator","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","HarmonicFitterTest","201","38","7","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.0000","0.0880","0.0000"
"Math-1","buggy","UnitSphereRandomVectorGeneratorTest","68","8","2","0","0","0","0","0","0","3","0","0","0","0.5000","1.0000","0.5000","0.0726","0.0000"
"Math-1","buggy","ComplexFormat","428","44","14","0","0","0","0","0","4","10","0","0","0","0.0714","1.0000","0.2778","0.0613","0.1429"
"Math-1","buggy","LevyDistributionTest","71","3","6","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.0000","0.0301","0.0000"
"Math-1","buggy","RRQRDecompositionTest","233","7","16","0","0","0","0","0","0","3","0","0","0","0.4615","1.0000","0.6316","0.0952","0.7692"
"Math-1","buggy","PolynomialsUtilsTest","389","6","28","0","0","0","0","0","0","7","0","0","0","0.1818","1.0000","0.1818","0.0938","0.0000"
"Math-1","buggy","EnumeratedRealDistribution","247","17","11","0","1","0","0","0","0","10","0","0","0","0.0000","1.0000","0.1538","0.0340","0.6364"
"Math-1","buggy","FractionFormatTest","351","10","24","0","0","0","0","0","0","7","0","0","0","0.0417","0.0000","0.0385","0.0903","0.9583"
"Math-1","buggy","DoubleIndex","","","","","","","","","","","","","","0.4000","1.0000","0.5714","0.0194","1.0000"
"Math-1","buggy","Plane","432","41","25","0","0","0","0","0","2","10","0","0","0","0.0800","1.0000","0.2333","0.0258","1.0000"
"Math-1","buggy","WeibullDistributionTest","119","13","9","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0416","0.0000"
"Math-1","buggy","DerivativeStructure","1196","134","78","0","0","0","0","0","22","10","0","0","0","1.0000","1.0000","1.0000","0.0383","0.7973"
"Math-1","buggy","DataAdapter","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","1.0000"
"Math-1","buggy","PowellSingularFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1677","1.0000"
"Math-1","buggy","AbstractIntegerDistribution","235","21","7","0","0","1","0","0","3","9","0","0","0","0.2857","1.0000","0.5000","0.0650","0.2857"
"Math-1","buggy","SparseFieldVector","605","52","38","0","0","0","0","0","31","12","0","0","0","0.0789","1.0000","0.1667","0.0836","0.7105"
"Math-1","buggy","GeneticAlgorithm","234","29","10","0","0","0","0","0","0","4","0","0","0","0.0000","1.0000","0.4118","0.0410","0.4000"
"Math-1","buggy","Signum","34","3","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0129","0.0000"
"Math-1","buggy","SecondMomentTest","47","5","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.3333","0.0000","1.0000"
"Math-1","buggy","BigFractionTest","628","22","29","0","0","0","0","0","4","10","0","0","0","0.0690","1.0000","0.0690","0.1889","0.0000"
"Math-1","buggy","UnivariateOptimizer","30","2","0","1","0","0","0","0","1","6","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","UncorrelatedRandomVectorGenerator","93","8","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.7500","0.0226","0.0000"
"Math-1","buggy","DummyChromosome","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-1","buggy","SparseEntryIterator","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0419","0.7500"
"Math-1","buggy","SimplexOptimizerNelderMeadTest","265","6","18","0","0","0","0","0","0","16","0","0","0","0.0000","1.0000","0.3333","0.0846","0.0000"
"Math-1","buggy","NonPositiveDefiniteOperatorException","44","4","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","QRDecompositionTest","262","9","16","0","0","0","0","0","0","4","0","0","0","0.4615","1.0000","0.6316","0.1137","0.8462"
"Math-1","buggy","ConjugateGradientFormula","51","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","BigReal","326","44","17","0","0","0","0","0","2","9","0","0","0","0.0000","0.6667","0.1739","0.0102","1.0000"
"Math-1","buggy","Sigma","","","","","","","","","","","","","","0.4000","1.0000","0.5714","0.0129","0.0000"
"Math-1","buggy","SingularValueDecompositionTest","331","21","19","0","0","0","0","0","0","7","0","0","0","0.1053","1.0000","0.2273","0.1146","0.5263"
"Math-1","buggy","TriDiagonalTransformerTest","178","4","13","0","0","0","0","0","0","4","0","0","0","0.3846","1.0000","0.4667","0.0797","0.5385"
"Math-1","buggy","BaseSecantSolverAbstractTest","258","42","11","0","0","1","2","0","0","9","0","0","0","0.2727","1.0000","0.2727","0.0789","0.0000"
"Math-1","buggy","SimpleValueChecker","137","8","1","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.6667","0.1129","0.0000"
"Math-1","buggy","FieldHermiteInterpolatorTest","275","3","13","0","0","0","0","0","0","9","0","0","0","0.0769","1.0000","0.0769","0.1754","0.0000"
"Math-1","buggy","UnmodifiableArrayRealVectorTest","40","3","1","0","1","0","0","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0355","0.0000"
"Math-1","buggy","ComplexTest","1330","48","124","0","1","0","0","0","0","6","0","0","0","1.0000","1.0000","1.0000","0.0890","0.3089"
"Math-1","buggy","ClassicalRungeKuttaStepInterpolatorTest","98","1","2","0","0","0","0","1","9","16","0","0","0","0.0000","1.0000","0.0000","0.1823","0.0000"
"Math-1","buggy","Iterator","","","","","","","","","","","","","","0.0000","1.0000","0.2500","0.0086","1.0000"
"Math-1","buggy","FastMathLiteralArrays","6176","1037","5","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.5000","0.0129","0.0000"
"Math-1","buggy","Parameterizable","43","4","2","1","0","0","2","0","0","1","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","BitRandom","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0129","0.0000"
"Math-1","buggy","Pair","136","12","6","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.2500","0.0118","1.0000"
"Math-1","buggy","BitsStreamGenerator","198","21","14","0","0","1","4","2","0","3","0","0","0","0.0714","1.0000","0.1875","0.0240","0.2000"
"Math-1","buggy","EventState","416","60","14","0","1","0","0","0","4","12","0","0","0","0.0000","1.0000","0.6667","0.0574","1.0000"
"Math-1","buggy","BigFraction","1144","88","44","0","1","0","0","0","1","12","0","0","0","0.0000","0.2222","0.0645","0.0396","0.7955"
"Math-1","buggy","PolygonsSet","865","93","28","0","2","0","0","0","0","18","0","0","0","0.2000","1.0000","0.3333","0.0948","0.2857"
"Math-1","buggy","BaseAbstractUnivariateOptimizer","163","24","11","0","0","1","1","0","0","7","0","0","0","0.1818","1.0000","0.5000","0.0123","0.9000"
"Math-1","buggy","PercentileTest","170","12","11","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0833","0.0716","0.0000"
"Math-1","buggy","Cluster","77","9","3","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.5000","0.0043","0.6667"
"Math-1","buggy","NumberIsTooSmallException","87","9","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.6000","0.0000","1.0000"
"Math-1","buggy","SecondaryEquations","62","4","2","1","0","0","2","0","2","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","MultivariateVectorFunction","36","3","1","1","0","0","1","1","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","MathIllegalStateException","88","10","3","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.4000","0.0086","1.0000"
"Math-1","buggy","NordsieckStepInterpolator","294","29","8","0","1","0","0","2","2","8","0","0","0","0.2500","1.0000","0.5714","0.0577","0.8750"
"Math-1","buggy","BaseAbstractUnivariateSolver","315","39","20","0","0","1","1","0","13","8","0","0","0","0.4500","1.0000","0.6333","0.0116","0.5789"
"Math-1","buggy","SimplexTableauTest","111","1","7","0","0","0","0","0","0","6","0","0","0","0.4286","1.0000","0.4286","0.0470","0.0000"
"Math-1","buggy","StatisticalReferenceDatasetFactory","149","5","10","0","0","0","0","6","0","5","0","0","0","0.0000","1.0000","0.0000","0.1210","0.0000"
"Math-1","buggy","UnivariateSolverUtils","402","23","11","0","0","0","0","0","16","7","0","0","0","0.0000","1.0000","0.0000","0.0507","0.0000"
"Math-1","buggy","SimplexSolver","239","33","5","0","1","0","0","0","8","5","0","0","0","0.8000","1.0000","0.8889","0.1813","0.8000"
"Math-1","buggy","HypergeometricDistributionTest","301","23","18","0","1","0","0","0","0","7","0","0","0","0.0556","1.0000","0.0556","0.0606","0.0000"
"Math-1","buggy","BrownAlmostLinearFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1355","0.0000"
"Math-1","buggy","Well1024aTest","79","1","2","0","1","0","0","0","0","2","0","0","0","0.5000","1.0000","0.5000","0.0177","0.0000"
"Math-1","buggy","FixedGenerationCountTest","64","7","7","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.0000","0.0051","0.0000"
"Math-1","buggy","NaturalRankingTest","227","5","9","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.4000","0.1147","0.6667"
"Math-1","buggy","PolyhedronsSetTest","293","4","11","0","0","0","0","0","4","16","0","0","0","0.1429","1.0000","0.1429","0.1481","0.0000"
"Math-1","buggy","BaseSecantSolver","279","41","4","0","1","1","0","0","1","4","0","0","0","0.2500","1.0000","0.5714","0.0879","0.7500"
"Math-1","buggy","StepNormalizerOutputOverlapTest","69","2","7","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","HessenbergTransformerTest","221","10","13","0","0","0","0","0","0","4","0","0","0","0.3077","1.0000","0.4375","0.0893","0.6154"
"Math-1","buggy","DoubleArrayAbstractTest","133","3","4","0","0","1","0","0","0","3","0","0","0","0.0000","1.0000","0.3333","0.1524","1.0000"
